topic,doc_ID,p,doc,Sub,Date
11,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
12,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
13,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
14,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
15,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
16,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
17,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
18,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
19,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
20,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
21,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
22,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
23,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
24,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
25,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
26,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
27,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
28,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
29,144,0.1,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
30,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
31,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
32,144,0.25,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
33,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
34,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
35,144,0.05,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
36,144,0,10r7zg1,ProstateCancer,2023-02-02T09:15:43Z
1,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
2,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
3,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
4,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
5,145,0.07407407407407407,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
6,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
7,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
8,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
9,145,0.03703703703703703,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
10,145,0.18518518518518515,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
11,145,0.07407407407407407,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
12,145,0.07407407407407407,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
13,145,0.14814814814814814,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
14,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
15,145,0.03703703703703703,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
16,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
17,145,0.07407407407407407,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
18,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
19,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
20,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
21,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
22,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
23,145,0.07407407407407407,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
24,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
25,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
26,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
27,145,0.07407407407407407,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
28,145,0.03703703703703703,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
29,145,0.03703703703703703,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
30,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
31,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
32,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
33,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
34,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
35,145,0.07407407407407407,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
36,145,0,10raqk7,ProstateCancer,2023-02-02T11:05:57Z
1,146,0.02083333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
2,146,0.04166666666666666,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
3,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
4,146,0.04166666666666666,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
5,146,0.0625,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
6,146,0.02083333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
7,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
8,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
9,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
10,146,0.02083333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
11,146,0.04166666666666666,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
12,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
13,146,0.02083333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
14,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
15,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
16,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
17,146,0.02083333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
18,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
19,146,0.04166666666666666,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
20,146,0.2916666666666667,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
21,146,0.02083333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
22,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
23,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
24,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
25,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
26,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
27,146,0.16666666666666666,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
28,146,0.04166666666666666,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
29,146,0.04166666666666666,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
30,146,0.08333333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
31,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
32,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
33,146,0.02083333333333333,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
34,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
35,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
36,146,0,10rlqdi,ProstateCancer,2023-02-02T20:22:30Z
1,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
2,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
3,147,0.0625,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
4,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
5,147,0.04166666666666666,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
6,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
7,147,0.02083333333333333,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
8,147,0.02083333333333333,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
9,147,0.02083333333333333,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
10,147,0.10416666666666669,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
11,147,0.10416666666666669,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
12,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
13,147,0.08333333333333333,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
14,147,0.0625,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
15,147,0.02083333333333333,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
16,147,0.125,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
17,147,0.02083333333333333,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
18,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
19,147,0.0625,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
20,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
21,147,0.125,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
22,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
23,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
24,147,0.04166666666666666,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
25,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
26,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
27,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
28,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
29,147,0.0625,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
30,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
31,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
32,147,0.02083333333333333,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
33,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
34,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
35,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
36,147,0,10rvkqk,ProstateCancer,2023-02-03T04:33:28Z
1,148,0.02631578947368421,10s0389,ProstateCancer,2023-02-03T07:34:33Z
2,148,0.0087719298245614,10s0389,ProstateCancer,2023-02-03T07:34:33Z
3,148,0.14035087719298245,10s0389,ProstateCancer,2023-02-03T07:34:33Z
4,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
5,148,0.02631578947368421,10s0389,ProstateCancer,2023-02-03T07:34:33Z
6,148,0.0087719298245614,10s0389,ProstateCancer,2023-02-03T07:34:33Z
7,148,0.0087719298245614,10s0389,ProstateCancer,2023-02-03T07:34:33Z
8,148,0.0175438596491228,10s0389,ProstateCancer,2023-02-03T07:34:33Z
9,148,0.02631578947368421,10s0389,ProstateCancer,2023-02-03T07:34:33Z
10,148,0.07894736842105263,10s0389,ProstateCancer,2023-02-03T07:34:33Z
11,148,0.0087719298245614,10s0389,ProstateCancer,2023-02-03T07:34:33Z
12,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
13,148,0.0175438596491228,10s0389,ProstateCancer,2023-02-03T07:34:33Z
14,148,0.0175438596491228,10s0389,ProstateCancer,2023-02-03T07:34:33Z
15,148,0.0175438596491228,10s0389,ProstateCancer,2023-02-03T07:34:33Z
16,148,0.05263157894736842,10s0389,ProstateCancer,2023-02-03T07:34:33Z
17,148,0.04385964912280701,10s0389,ProstateCancer,2023-02-03T07:34:33Z
18,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
19,148,0.08771929824561403,10s0389,ProstateCancer,2023-02-03T07:34:33Z
20,148,0.05263157894736842,10s0389,ProstateCancer,2023-02-03T07:34:33Z
21,148,0.02631578947368421,10s0389,ProstateCancer,2023-02-03T07:34:33Z
22,148,0.03508771929824561,10s0389,ProstateCancer,2023-02-03T07:34:33Z
23,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
24,148,0.0087719298245614,10s0389,ProstateCancer,2023-02-03T07:34:33Z
25,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
26,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
27,148,0.0087719298245614,10s0389,ProstateCancer,2023-02-03T07:34:33Z
28,148,0.03508771929824561,10s0389,ProstateCancer,2023-02-03T07:34:33Z
29,148,0.07894736842105263,10s0389,ProstateCancer,2023-02-03T07:34:33Z
30,148,0.04385964912280701,10s0389,ProstateCancer,2023-02-03T07:34:33Z
31,148,0.0175438596491228,10s0389,ProstateCancer,2023-02-03T07:34:33Z
32,148,0.07894736842105263,10s0389,ProstateCancer,2023-02-03T07:34:33Z
33,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
34,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
35,148,0,10s0389,ProstateCancer,2023-02-03T07:34:33Z
36,148,0.02631578947368421,10s0389,ProstateCancer,2023-02-03T07:34:33Z
1,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
2,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
3,149,0.16666666666666666,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
4,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
5,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
6,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
7,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
8,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
9,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
10,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
11,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
12,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
13,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
14,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
15,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
16,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
17,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
18,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
19,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
20,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
21,149,0.3333333333333333,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
22,149,0.16666666666666666,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
23,149,0.3333333333333333,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
24,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
25,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
26,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
27,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
28,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
29,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
30,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
31,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
32,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
33,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
34,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
35,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
36,149,0,10sbsa2,ProstateCancer,2023-02-03T16:05:42Z
1,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
2,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
3,150,0.05263157894736842,10so82f,ProstateCancer,2023-02-04T03:18:14Z
4,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
5,150,0.02631578947368421,10so82f,ProstateCancer,2023-02-04T03:18:14Z
6,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
7,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
8,150,0.02631578947368421,10so82f,ProstateCancer,2023-02-04T03:18:14Z
9,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
10,150,0.13157894736842105,10so82f,ProstateCancer,2023-02-04T03:18:14Z
11,150,0.07894736842105263,10so82f,ProstateCancer,2023-02-04T03:18:14Z
12,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
13,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
14,150,0.05263157894736842,10so82f,ProstateCancer,2023-02-04T03:18:14Z
15,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
16,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
17,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
18,150,0.02631578947368421,10so82f,ProstateCancer,2023-02-04T03:18:14Z
19,150,0.10526315789473684,10so82f,ProstateCancer,2023-02-04T03:18:14Z
20,150,0.02631578947368421,10so82f,ProstateCancer,2023-02-04T03:18:14Z
21,150,0.02631578947368421,10so82f,ProstateCancer,2023-02-04T03:18:14Z
22,150,0.02631578947368421,10so82f,ProstateCancer,2023-02-04T03:18:14Z
23,150,0.13157894736842105,10so82f,ProstateCancer,2023-02-04T03:18:14Z
24,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
25,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
26,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
27,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
28,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
29,150,0.07894736842105263,10so82f,ProstateCancer,2023-02-04T03:18:14Z
30,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
31,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
32,150,0.18421052631578944,10so82f,ProstateCancer,2023-02-04T03:18:14Z
33,150,0.02631578947368421,10so82f,ProstateCancer,2023-02-04T03:18:14Z
34,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
35,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
36,150,0,10so82f,ProstateCancer,2023-02-04T03:18:14Z
1,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
2,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
3,151,0.09523809523809525,10spx40,ProstateCancer,2023-02-04T04:27:38Z
4,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
5,151,0.04761904761904761,10spx40,ProstateCancer,2023-02-04T04:27:38Z
6,151,0.09523809523809525,10spx40,ProstateCancer,2023-02-04T04:27:38Z
7,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
8,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
9,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
10,151,0.04761904761904761,10spx40,ProstateCancer,2023-02-04T04:27:38Z
11,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
12,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
13,151,0.04761904761904761,10spx40,ProstateCancer,2023-02-04T04:27:38Z
14,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
15,151,0.09523809523809525,10spx40,ProstateCancer,2023-02-04T04:27:38Z
16,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
17,151,0.09523809523809525,10spx40,ProstateCancer,2023-02-04T04:27:38Z
18,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
19,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
20,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
21,151,0.09523809523809525,10spx40,ProstateCancer,2023-02-04T04:27:38Z
22,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
23,151,0.1904761904761905,10spx40,ProstateCancer,2023-02-04T04:27:38Z
24,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
25,151,0.04761904761904761,10spx40,ProstateCancer,2023-02-04T04:27:38Z
26,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
27,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
28,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
29,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
30,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
31,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
32,151,0.04761904761904761,10spx40,ProstateCancer,2023-02-04T04:27:38Z
33,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
34,151,0.04761904761904761,10spx40,ProstateCancer,2023-02-04T04:27:38Z
35,151,0,10spx40,ProstateCancer,2023-02-04T04:27:38Z
36,151,0.04761904761904761,10spx40,ProstateCancer,2023-02-04T04:27:38Z
1,152,0.03448275862068965,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
2,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
3,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
4,152,0.03448275862068965,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
5,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
6,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
7,152,0.1724137931034483,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
8,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
9,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
10,152,0.03448275862068965,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
11,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
12,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
13,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
14,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
15,152,0.06896551724137931,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
16,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
17,152,0.06896551724137931,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
18,152,0.10344827586206896,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
19,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
20,152,0.10344827586206896,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
21,152,0.03448275862068965,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
22,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
23,152,0.03448275862068965,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
24,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
25,152,0.06896551724137931,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
26,152,0.10344827586206896,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
27,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
28,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
29,152,0.03448275862068965,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
30,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
31,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
32,152,0.06896551724137931,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
33,152,0.03448275862068965,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
34,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
35,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
36,152,0,10sslyz,ProstateCancer,2023-02-04T06:18:02Z
1,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
2,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
3,153,0.04347826086956521,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
4,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
5,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
6,153,0.04347826086956521,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
7,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
8,153,0.10869565217391304,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
9,153,0.1956521739130435,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
10,153,0.06521739130434782,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
11,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
12,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
13,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
14,153,0.04347826086956521,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
15,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
16,153,0.17391304347826086,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
17,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
18,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
19,153,0.04347826086956521,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
20,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
21,153,0.08695652173913043,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
22,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
23,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
24,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
25,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
26,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
27,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
28,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
29,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
30,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
31,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
32,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
33,153,0.0217391304347826,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
34,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
35,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
36,153,0,10svp8i,ProstateCancer,2023-02-04T08:23:30Z
1,154,0.0410958904109589,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
2,154,0.0136986301369863,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
3,154,0.0958904109589041,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
4,154,0.0821917808219178,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
5,154,0.0136986301369863,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
6,154,0.0958904109589041,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
7,154,0.0136986301369863,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
8,154,0.0273972602739726,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
9,154,0,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
10,154,0.0547945205479452,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
11,154,0.0136986301369863,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
12,154,0,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
13,154,0,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
14,154,0,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
15,154,0,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
16,154,0.0410958904109589,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
17,154,0.0547945205479452,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
18,154,0,10ub98i,ProstateCancer,2023-02-05T23:24:12Z
