topic,doc_ID,p,doc,Sub,Date
2,169,0.14285714285714285,10xvesg,ProstateCancer,2023-02-10T00:59:20Z
1,170,0.7021276595744681,10y2gof,ProstateCancer,2023-02-10T05:42:43Z
2,170,0.2978723404255319,10y2gof,ProstateCancer,2023-02-10T05:42:43Z
1,171,0.625,10y59nx,ProstateCancer,2023-02-10T07:29:04Z
2,171,0.375,10y59nx,ProstateCancer,2023-02-10T07:29:04Z
1,172,0.8148148148148148,10y5o39,ProstateCancer,2023-02-10T07:45:06Z
2,172,0.18518518518518515,10y5o39,ProstateCancer,2023-02-10T07:45:06Z
1,173,0.48148148148148145,10y7pl0,ProstateCancer,2023-02-10T09:05:54Z
2,173,0.5185185185185185,10y7pl0,ProstateCancer,2023-02-10T09:05:54Z
1,174,0.5909090909090909,10ynfzi,ProstateCancer,2023-02-10T20:55:02Z
2,174,0.4090909090909091,10ynfzi,ProstateCancer,2023-02-10T20:55:02Z
1,175,0.5,10z3v6y,ProstateCancer,2023-02-11T08:39:49Z
2,175,0.5,10z3v6y,ProstateCancer,2023-02-11T08:39:49Z
1,176,0.8333333333333334,10z6wl7,ProstateCancer,2023-02-11T11:00:58Z
2,176,0.16666666666666666,10z6wl7,ProstateCancer,2023-02-11T11:00:58Z
1,177,0.6428571428571429,1100h14,ProstateCancer,2023-02-12T09:58:13Z
2,177,0.35714285714285715,1100h14,ProstateCancer,2023-02-12T09:58:13Z
1,178,0.38,110m2d2,ProstateCancer,2023-02-13T05:07:16Z
2,178,0.62,110m2d2,ProstateCancer,2023-02-13T05:07:16Z
1,179,0.8088235294117647,111cwsz,ProstateCancer,2023-02-14T03:12:52Z
2,179,0.19117647058823528,111cwsz,ProstateCancer,2023-02-14T03:12:52Z
1,180,0.7125,111edr6,ProstateCancer,2023-02-14T04:13:40Z
2,180,0.2875,111edr6,ProstateCancer,2023-02-14T04:13:40Z
1,181,0.6363636363636364,111f0lw,ProstateCancer,2023-02-14T04:40:12Z
2,181,0.3636363636363637,111f0lw,ProstateCancer,2023-02-14T04:40:12Z
1,182,0.463768115942029,111gber,ProstateCancer,2023-02-14T05:34:37Z
2,182,0.5362318840579711,111gber,ProstateCancer,2023-02-14T05:34:37Z
1,183,0.7627118644067796,111ggoe,ProstateCancer,2023-02-14T05:40:31Z
2,183,0.23728813559322037,111ggoe,ProstateCancer,2023-02-14T05:40:31Z
1,184,0.6923076923076923,111pfyx,ProstateCancer,2023-02-14T11:55:15Z
2,184,0.3076923076923077,111pfyx,ProstateCancer,2023-02-14T11:55:15Z
1,185,0.1111111111111111,111qqxl,ProstateCancer,2023-02-14T12:57:45Z
2,185,0.8888888888888888,111qqxl,ProstateCancer,2023-02-14T12:57:45Z
1,186,0.6875,11247v6,ProstateCancer,2023-02-14T23:28:59Z
2,186,0.3125,11247v6,ProstateCancer,2023-02-14T23:28:59Z
1,187,0.6904761904761905,112484a,ProstateCancer,2023-02-14T23:29:21Z
2,187,0.30952380952380953,112484a,ProstateCancer,2023-02-14T23:29:21Z
1,188,0.6190476190476191,1127dil,ProstateCancer,2023-02-15T01:58:27Z
2,188,0.380952380952381,1127dil,ProstateCancer,2023-02-15T01:58:27Z
1,189,0.5454545454545454,1127sv3,ProstateCancer,2023-02-15T02:15:33Z
2,189,0.4545454545454546,1127sv3,ProstateCancer,2023-02-15T02:15:33Z
1,190,0.7096774193548387,1127uqm,ProstateCancer,2023-02-15T02:17:47Z
2,190,0.2903225806451613,1127uqm,ProstateCancer,2023-02-15T02:17:47Z
1,191,0.9090909090909092,112a2ps,ProstateCancer,2023-02-15T03:51:05Z
2,191,0.09090909090909093,112a2ps,ProstateCancer,2023-02-15T03:51:05Z
1,192,0.8552631578947368,112gxki,ProstateCancer,2023-02-15T08:39:33Z
2,192,0.14473684210526316,112gxki,ProstateCancer,2023-02-15T08:39:33Z
1,193,0.4166666666666667,112o46i,ProstateCancer,2023-02-15T14:16:40Z
2,193,0.5833333333333334,112o46i,ProstateCancer,2023-02-15T14:16:40Z
1,194,0.75,112rnbr,ProstateCancer,2023-02-15T17:44:18Z
2,194,0.25,112rnbr,ProstateCancer,2023-02-15T17:44:18Z
1,195,0.75,112sxy6,ProstateCancer,2023-02-15T19:09:40Z
2,195,0.25,112sxy6,ProstateCancer,2023-02-15T19:09:40Z
1,196,0.4,1130tu6,ProstateCancer,2023-02-16T02:38:37Z
2,196,0.6,1130tu6,ProstateCancer,2023-02-16T02:38:37Z
1,197,0.8666666666666667,11360uv,ProstateCancer,2023-02-16T06:16:25Z
2,197,0.13333333333333333,11360uv,ProstateCancer,2023-02-16T06:16:25Z
1,198,0.3703703703703703,113fhvm,ProstateCancer,2023-02-16T13:21:11Z
2,198,0.6296296296296297,113fhvm,ProstateCancer,2023-02-16T13:21:11Z
1,199,0.37142857142857144,113fvds,ProstateCancer,2023-02-16T13:40:12Z
2,199,0.6285714285714286,113fvds,ProstateCancer,2023-02-16T13:40:12Z
1,200,0.5666666666666667,113ldtg,ProstateCancer,2023-02-16T19:01:33Z
2,200,0.43333333333333335,113ldtg,ProstateCancer,2023-02-16T19:01:33Z
1,201,0.5625,113yb6m,ProstateCancer,2023-02-17T06:06:31Z
2,201,0.4375,113yb6m,ProstateCancer,2023-02-17T06:06:31Z
1,202,0.5,113yum4,ProstateCancer,2023-02-17T06:29:41Z
2,202,0.5,113yum4,ProstateCancer,2023-02-17T06:29:41Z
1,203,0.6551724137931034,11452p4,ProstateCancer,2023-02-17T10:54:09Z
2,203,0.3448275862068966,11452p4,ProstateCancer,2023-02-17T10:54:09Z
1,204,0.6753246753246753,114prq3,ProstateCancer,2023-02-18T02:58:19Z
2,204,0.3246753246753247,114prq3,ProstateCancer,2023-02-18T02:58:19Z
1,205,0.8571428571428571,114qc7h,ProstateCancer,2023-02-18T03:12:22Z
2,205,0.14285714285714285,114qc7h,ProstateCancer,2023-02-18T03:12:22Z
1,206,0.3125,114r7qn,ProstateCancer,2023-02-18T03:39:45Z
2,206,0.6875,114r7qn,ProstateCancer,2023-02-18T03:39:45Z
1,207,0.4772727272727273,114sb5w,ProstateCancer,2023-02-18T04:23:00Z
2,207,0.5227272727272727,114sb5w,ProstateCancer,2023-02-18T04:23:00Z
1,208,0.6875,114vcuj,ProstateCancer,2023-02-18T06:31:24Z
2,208,0.3125,114vcuj,ProstateCancer,2023-02-18T06:31:24Z
1,209,0.7,1151y3h,ProstateCancer,2023-02-18T11:17:26Z
2,209,0.3,1151y3h,ProstateCancer,2023-02-18T11:17:26Z
1,210,0.25925925925925924,11533oa,ProstateCancer,2023-02-18T12:13:02Z
2,210,0.7407407407407407,11533oa,ProstateCancer,2023-02-18T12:13:02Z
1,211,0.5409836065573771,1154ldg,ProstateCancer,2023-02-18T13:28:38Z
2,211,0.45901639344262296,1154ldg,ProstateCancer,2023-02-18T13:28:38Z
1,212,0.32142857142857145,115bx5r,ProstateCancer,2023-02-18T20:55:24Z
2,212,0.6785714285714286,115bx5r,ProstateCancer,2023-02-18T20:55:24Z
1,213,0.7962962962962963,115dfq0,ProstateCancer,2023-02-18T22:36:47Z
2,213,0.2037037037037037,115dfq0,ProstateCancer,2023-02-18T22:36:47Z
1,214,0.7962962962962963,115dn7h,ProstateCancer,2023-02-18T22:50:41Z
2,214,0.2037037037037037,115dn7h,ProstateCancer,2023-02-18T22:50:41Z
1,215,0.71875,115io7n,ProstateCancer,2023-02-19T03:09:04Z
2,215,0.28125,115io7n,ProstateCancer,2023-02-19T03:09:04Z
1,216,0.5263157894736842,115n5zf,ProstateCancer,2023-02-19T06:29:47Z
2,216,0.47368421052631576,115n5zf,ProstateCancer,2023-02-19T06:29:47Z
1,217,0.6458333333333334,115qpt5,ProstateCancer,2023-02-19T07:51:29Z
2,217,0.3541666666666667,115qpt5,ProstateCancer,2023-02-19T07:51:29Z
1,218,1,115u5ob,ProstateCancer,2023-02-19T09:35:07Z
2,218,0,115u5ob,ProstateCancer,2023-02-19T09:35:07Z
1,219,0.45614035087719296,116mcbd,ProstateCancer,2023-02-20T06:58:45Z
2,219,0.543859649122807,116mcbd,ProstateCancer,2023-02-20T06:58:45Z
1,220,0.3924050632911392,117jxhf,ProstateCancer,2023-02-21T07:42:23Z
2,220,0.6075949367088608,117jxhf,ProstateCancer,2023-02-21T07:42:23Z
1,221,0.6222222222222222,117o8pa,ProstateCancer,2023-02-21T10:35:15Z
2,221,0.37777777777777777,117o8pa,ProstateCancer,2023-02-21T10:35:15Z
1,222,0.8947368421052632,117p8kw,ProstateCancer,2023-02-21T11:19:22Z
2,222,0.10526315789473684,117p8kw,ProstateCancer,2023-02-21T11:19:22Z
1,223,0.6470588235294118,1181iqu,ProstateCancer,2023-02-21T22:43:45Z
2,223,0.35294117647058826,1181iqu,ProstateCancer,2023-02-21T22:43:45Z
1,224,0.5918367346938775,118fdlp,ProstateCancer,2023-02-22T08:19:25Z
2,224,0.40816326530612246,118fdlp,ProstateCancer,2023-02-22T08:19:25Z
1,225,0.6857142857142857,118icfc,ProstateCancer,2023-02-22T10:18:51Z
2,225,0.3142857142857143,118icfc,ProstateCancer,2023-02-22T10:18:51Z
1,226,0.5289256198347108,118lxy3,ProstateCancer,2023-02-22T13:02:31Z
2,226,0.4710743801652893,118lxy3,ProstateCancer,2023-02-22T13:02:31Z
1,227,0.5769230769230769,118nf5f,ProstateCancer,2023-02-22T14:14:43Z
2,227,0.4230769230769231,118nf5f,ProstateCancer,2023-02-22T14:14:43Z
1,228,0.58,118nso6,ProstateCancer,2023-02-22T14:33:35Z
2,228,0.42,118nso6,ProstateCancer,2023-02-22T14:33:35Z
1,229,0.5333333333333333,118o1a9,ProstateCancer,2023-02-22T14:45:54Z
2,229,0.4666666666666667,118o1a9,ProstateCancer,2023-02-22T14:45:54Z
1,230,0.42105263157894735,118xxvh,ProstateCancer,2023-02-23T00:03:40Z
2,230,0.5789473684210527,118xxvh,ProstateCancer,2023-02-23T00:03:40Z
1,231,0.5983606557377049,1193xdk,ProstateCancer,2023-02-23T03:21:23Z
2,231,0.4016393442622951,1193xdk,ProstateCancer,2023-02-23T03:21:23Z
1,232,0.6363636363636364,11951r1,ProstateCancer,2023-02-23T04:05:53Z
2,232,0.3636363636363637,11951r1,ProstateCancer,2023-02-23T04:05:53Z
1,233,0.7407407407407407,119d176,ProstateCancer,2023-02-23T08:04:07Z
2,233,0.25925925925925924,119d176,ProstateCancer,2023-02-23T08:04:07Z
1,234,0.34782608695652173,119n734,ProstateCancer,2023-02-23T14:30:19Z
2,234,0.6521739130434783,119n734,ProstateCancer,2023-02-23T14:30:19Z
1,235,0.6470588235294118,119ohje,ProstateCancer,2023-02-23T15:32:57Z
2,235,0.35294117647058826,119ohje,ProstateCancer,2023-02-23T15:32:57Z
1,236,0.3076923076923077,11abpj8,ProstateCancer,2023-02-24T10:07:42Z
2,236,0.6923076923076923,11abpj8,ProstateCancer,2023-02-24T10:07:42Z
1,237,0.9090909090909092,11adzg2,ProstateCancer,2023-02-24T11:48:15Z
2,237,0.09090909090909093,11adzg2,ProstateCancer,2023-02-24T11:48:15Z
1,238,0.5975609756097561,11afu2q,ProstateCancer,2023-02-24T13:16:12Z
2,238,0.4024390243902439,11afu2q,ProstateCancer,2023-02-24T13:16:12Z
1,239,0.5862068965517241,11ail7d,ProstateCancer,2023-02-24T15:36:43Z
2,239,0.41379310344827586,11ail7d,ProstateCancer,2023-02-24T15:36:43Z
1,240,0.8888888888888888,11azhxa,ProstateCancer,2023-02-25T06:18:01Z
2,240,0.1111111111111111,11azhxa,ProstateCancer,2023-02-25T06:18:01Z
1,241,0.9444444444444444,11b2z27,ProstateCancer,2023-02-25T08:42:27Z
2,241,0.05555555555555555,11b2z27,ProstateCancer,2023-02-25T08:42:27Z
1,242,0.5555555555555556,11b48e9,ProstateCancer,2023-02-25T09:35:05Z
2,242,0.4444444444444444,11b48e9,ProstateCancer,2023-02-25T09:35:05Z
1,243,0.21621621621621623,11b5byr,ProstateCancer,2023-02-25T10:21:32Z
2,243,0.7837837837837838,11b5byr,ProstateCancer,2023-02-25T10:21:32Z
1,244,0.5416666666666666,11bh7xt,ProstateCancer,2023-02-25T20:47:46Z
2,244,0.4583333333333333,11bh7xt,ProstateCancer,2023-02-25T20:47:46Z
1,245,0.6153846153846154,11bmdou,ProstateCancer,2023-02-26T01:33:35Z
2,245,0.38461538461538464,11bmdou,ProstateCancer,2023-02-26T01:33:35Z
1,246,0.6666666666666666,11by8ih,ProstateCancer,2023-02-26T09:50:18Z
2,246,0.3333333333333333,11by8ih,ProstateCancer,2023-02-26T09:50:18Z
1,247,0.6304347826086957,11cb3zf,ProstateCancer,2023-02-26T20:55:29Z
2,247,0.3695652173913043,11cb3zf,ProstateCancer,2023-02-26T20:55:29Z
1,248,0.6,11cia7z,ProstateCancer,2023-02-27T01:18:28Z
2,248,0.4,11cia7z,ProstateCancer,2023-02-27T01:18:28Z
1,249,0.8095238095238095,11cl7zq,ProstateCancer,2023-02-27T03:20:14Z
2,249,0.1904761904761905,11cl7zq,ProstateCancer,2023-02-27T03:20:14Z
1,250,0.6666666666666666,11cppmn,ProstateCancer,2023-02-27T06:09:02Z
2,250,0.3333333333333333,11cppmn,ProstateCancer,2023-02-27T06:09:02Z
1,251,0.8,11cqkz5,ProstateCancer,2023-02-27T06:43:49Z
2,251,0.2,11cqkz5,ProstateCancer,2023-02-27T06:43:49Z
1,252,0.7352941176470589,11ct49f,ProstateCancer,2023-02-27T08:22:30Z
2,252,0.2647058823529412,11ct49f,ProstateCancer,2023-02-27T08:22:30Z
1,253,0.44,11cvhl6,ProstateCancer,2023-02-27T09:55:35Z
2,253,0.56,11cvhl6,ProstateCancer,2023-02-27T09:55:35Z
1,254,0.4545454545454546,11d9y7c,ProstateCancer,2023-02-27T22:47:50Z
2,254,0.5454545454545454,11d9y7c,ProstateCancer,2023-02-27T22:47:50Z
1,255,0.7894736842105263,11df5vg,ProstateCancer,2023-02-28T02:54:52Z
2,255,0.21052631578947367,11df5vg,ProstateCancer,2023-02-28T02:54:52Z
1,256,0.6153846153846154,11diczu,ProstateCancer,2023-02-28T05:06:06Z
2,256,0.38461538461538464,11diczu,ProstateCancer,2023-02-28T05:06:06Z
1,257,0.8157894736842105,11dtzsh,ProstateCancer,2023-02-28T13:10:33Z
2,257,0.18421052631578944,11dtzsh,ProstateCancer,2023-02-28T13:10:33Z
1,258,0.5405405405405406,11dvoa7,ProstateCancer,2023-02-28T14:30:28Z
2,258,0.4594594594594595,11dvoa7,ProstateCancer,2023-02-28T14:30:28Z
1,259,0.8148148148148148,11eeeo5,ProstateCancer,2023-03-01T04:26:52Z
2,259,0.18518518518518515,11eeeo5,ProstateCancer,2023-03-01T04:26:52Z
1,260,0.6571428571428571,11egmcr,ProstateCancer,2023-03-01T05:56:15Z
2,260,0.34285714285714286,11egmcr,ProstateCancer,2023-03-01T05:56:15Z
1,261,0.8928571428571429,11ej6r2,ProstateCancer,2023-03-01T07:35:48Z
2,261,0.10714285714285714,11ej6r2,ProstateCancer,2023-03-01T07:35:48Z
1,262,0.5172413793103449,11eltgz,ProstateCancer,2023-03-01T09:19:04Z
2,262,0.4827586206896552,11eltgz,ProstateCancer,2023-03-01T09:19:04Z
1,263,0.9375,11em9fk,ProstateCancer,2023-03-01T09:36:46Z
2,263,0.0625,11em9fk,ProstateCancer,2023-03-01T09:36:46Z
1,264,0.6521739130434783,11epa26,ProstateCancer,2023-03-01T11:42:23Z
2,264,0.34782608695652173,11epa26,ProstateCancer,2023-03-01T11:42:23Z
1,265,0.5,11erv3b,ProstateCancer,2023-03-01T13:38:55Z
2,265,0.5,11erv3b,ProstateCancer,2023-03-01T13:38:55Z
1,266,0.5454545454545454,11f433y,ProstateCancer,2023-03-02T00:42:25Z
2,266,0.4545454545454546,11f433y,ProstateCancer,2023-03-02T00:42:25Z
1,267,0.5324675324675324,11fjb8x,ProstateCancer,2023-03-02T08:52:46Z
2,267,0.4675324675324675,11fjb8x,ProstateCancer,2023-03-02T08:52:46Z
1,268,1,11fnds8,ProstateCancer,2023-03-02T11:31:43Z
2,268,0,11fnds8,ProstateCancer,2023-03-02T11:31:43Z
1,269,0.7142857142857143,11gd23q,ProstateCancer,2023-03-03T07:28:54Z
2,269,0.2857142857142857,11gd23q,ProstateCancer,2023-03-03T07:28:54Z
1,270,0.4615384615384616,11gpo9x,ProstateCancer,2023-03-03T14:15:33Z
2,270,0.5384615384615384,11gpo9x,ProstateCancer,2023-03-03T14:15:33Z
1,271,0.7058823529411765,11haauc,ProstateCancer,2023-03-04T05:23:45Z
2,271,0.29411764705882354,11haauc,ProstateCancer,2023-03-04T05:23:45Z
1,272,0.6031746031746031,11hahm8,ProstateCancer,2023-03-04T05:27:49Z
2,272,0.3968253968253968,11hahm8,ProstateCancer,2023-03-04T05:27:49Z
1,273,0.810126582278481,11haz7f,ProstateCancer,2023-03-04T05:39:58Z
2,273,0.189873417721519,11haz7f,ProstateCancer,2023-03-04T05:39:58Z
1,274,0.49382716049382713,11hnf3t,ProstateCancer,2023-03-04T13:53:52Z
2,274,0.5061728395061729,11hnf3t,ProstateCancer,2023-03-04T13:53:52Z
1,275,0.2553191489361702,11hngxj,ProstateCancer,2023-03-04T13:56:12Z
2,275,0.7446808510638298,11hngxj,ProstateCancer,2023-03-04T13:56:12Z
1,276,0.9444444444444444,11hp1w1,ProstateCancer,2023-03-04T15:10:13Z
2,276,0.05555555555555555,11hp1w1,ProstateCancer,2023-03-04T15:10:13Z
1,277,0.6060606060606061,11hpk4g,ProstateCancer,2023-03-04T15:34:50Z
2,277,0.3939393939393939,11hpk4g,ProstateCancer,2023-03-04T15:34:50Z
1,278,0.4615384615384616,11i173d,ProstateCancer,2023-03-05T02:00:28Z
2,278,0.5384615384615384,11i173d,ProstateCancer,2023-03-05T02:00:28Z
1,279,0.9393939393939394,11i1b7z,ProstateCancer,2023-03-05T02:05:06Z
2,279,0.06060606060606061,11i1b7z,ProstateCancer,2023-03-05T02:05:06Z
1,280,0.6153846153846154,11i1sz2,ProstateCancer,2023-03-05T02:25:13Z
2,280,0.38461538461538464,11i1sz2,ProstateCancer,2023-03-05T02:25:13Z
1,281,0.5223880597014925,11i91cz,ProstateCancer,2023-03-05T05:22:44Z
2,281,0.47761194029850745,11i91cz,ProstateCancer,2023-03-05T05:22:44Z
1,282,0.5333333333333333,11iagw2,ProstateCancer,2023-03-05T06:18:43Z
2,282,0.4666666666666667,11iagw2,ProstateCancer,2023-03-05T06:18:43Z
1,283,0.6490066225165563,11iip58,ProstateCancer,2023-03-05T11:48:00Z
2,283,0.3509933774834437,11iip58,ProstateCancer,2023-03-05T11:48:00Z
1,284,0.375,11irj6k,ProstateCancer,2023-03-05T19:09:54Z
2,284,0.625,11irj6k,ProstateCancer,2023-03-05T19:09:54Z
1,285,0.527027027027027,11juusi,ProstateCancer,2023-03-06T21:13:49Z
2,285,0.47297297297297297,11juusi,ProstateCancer,2023-03-06T21:13:49Z
1,286,0.8888888888888888,11jvvmc,ProstateCancer,2023-03-06T22:07:49Z
2,286,0.1111111111111111,11jvvmc,ProstateCancer,2023-03-06T22:07:49Z
1,287,0.5333333333333333,11jwg1m,ProstateCancer,2023-03-06T22:36:22Z
2,287,0.4666666666666667,11jwg1m,ProstateCancer,2023-03-06T22:36:22Z
1,288,0.5333333333333333,11kl92x,ProstateCancer,2023-03-07T12:41:21Z
2,288,0.4666666666666667,11kl92x,ProstateCancer,2023-03-07T12:41:21Z
1,289,0.6309523809523809,11kz1ci,ProstateCancer,2023-03-08T00:13:47Z
2,289,0.369047619047619,11kz1ci,ProstateCancer,2023-03-08T00:13:47Z
1,290,0.5714285714285714,11l07ib,ProstateCancer,2023-03-08T01:04:11Z
2,290,0.42857142857142855,11l07ib,ProstateCancer,2023-03-08T01:04:11Z
1,291,0.9310344827586208,11l3psi,ProstateCancer,2023-03-08T03:22:21Z
2,291,0.06896551724137931,11l3psi,ProstateCancer,2023-03-08T03:22:21Z
1,292,0.6,11l6rmf,ProstateCancer,2023-03-08T05:17:05Z
2,292,0.4,11l6rmf,ProstateCancer,2023-03-08T05:17:05Z
1,293,0.7333333333333333,11l9280,ProstateCancer,2023-03-08T06:42:16Z
2,293,0.26666666666666666,11l9280,ProstateCancer,2023-03-08T06:42:16Z
1,294,0.35714285714285715,11lbc9l,ProstateCancer,2023-03-08T08:05:41Z
2,294,0.6428571428571429,11lbc9l,ProstateCancer,2023-03-08T08:05:41Z
1,295,0.4,11lcusa,ProstateCancer,2023-03-08T09:01:26Z
2,295,0.6,11lcusa,ProstateCancer,2023-03-08T09:01:26Z
1,296,0.2857142857142857,11lfkea,ProstateCancer,2023-03-08T10:41:54Z
2,296,0.7142857142857143,11lfkea,ProstateCancer,2023-03-08T10:41:54Z
1,297,0.2857142857142857,11lgcl6,ProstateCancer,2023-03-08T11:12:43Z
2,297,0.7142857142857143,11lgcl6,ProstateCancer,2023-03-08T11:12:43Z
1,298,0.6,11ljczi,ProstateCancer,2023-03-08T13:20:40Z
2,298,0.4,11ljczi,ProstateCancer,2023-03-08T13:20:40Z
1,299,0.8,11lr4l0,ProstateCancer,2023-03-08T19:47:09Z
2,299,0.2,11lr4l0,ProstateCancer,2023-03-08T19:47:09Z
1,300,0.8,11lzpp3,ProstateCancer,2023-03-09T02:47:56Z
2,300,0.2,11lzpp3,ProstateCancer,2023-03-09T02:47:56Z
1,301,0.8333333333333334,11lzt5s,ProstateCancer,2023-03-09T02:51:45Z
2,301,0.16666666666666666,11lzt5s,ProstateCancer,2023-03-09T02:51:45Z
1,302,0.5957446808510638,11lzxcj,ProstateCancer,2023-03-09T02:56:11Z
2,302,0.40425531914893614,11lzxcj,ProstateCancer,2023-03-09T02:56:11Z
1,303,0.3584905660377358,11m5rx9,ProstateCancer,2023-03-09T06:36:23Z
2,303,0.6415094339622641,11m5rx9,ProstateCancer,2023-03-09T06:36:23Z
1,304,0.8787878787878788,11m8908,ProstateCancer,2023-03-09T08:09:40Z
2,304,0.12121212121212122,11m8908,ProstateCancer,2023-03-09T08:09:40Z
1,305,0.7142857142857143,11m8ew5,ProstateCancer,2023-03-09T08:15:40Z
2,305,0.2857142857142857,11m8ew5,ProstateCancer,2023-03-09T08:15:40Z
1,306,0.6875,11m9tyo,ProstateCancer,2023-03-09T09:10:41Z
2,306,0.3125,11m9tyo,ProstateCancer,2023-03-09T09:10:41Z
1,307,0.75,11ma0qm,ProstateCancer,2023-03-09T09:17:52Z
2,307,0.25,11ma0qm,ProstateCancer,2023-03-09T09:17:52Z
1,308,0.6363636363636364,11mfenx,ProstateCancer,2023-03-09T12:57:55Z
2,308,0.3636363636363637,11mfenx,ProstateCancer,2023-03-09T12:57:55Z
1,309,0.34210526315789475,11mgrjy,ProstateCancer,2023-03-09T13:59:20Z
2,309,0.6578947368421053,11mgrjy,ProstateCancer,2023-03-09T13:59:20Z
1,310,0.6666666666666666,11mh8if,ProstateCancer,2023-03-09T14:20:46Z
2,310,0.3333333333333333,11mh8if,ProstateCancer,2023-03-09T14:20:46Z
1,311,0.4444444444444444,11mhfv3,ProstateCancer,2023-03-09T14:30:20Z
2,311,0.5555555555555556,11mhfv3,ProstateCancer,2023-03-09T14:30:20Z
1,312,0.5,11mi3nb,ProstateCancer,2023-03-09T15:01:49Z
2,312,0.5,11mi3nb,ProstateCancer,2023-03-09T15:01:49Z
1,313,0.5227272727272727,11mkult,ProstateCancer,2023-03-09T17:24:00Z
2,313,0.4772727272727273,11mkult,ProstateCancer,2023-03-09T17:24:00Z
1,314,0.36,11ml08z,ProstateCancer,2023-03-09T17:32:49Z
2,314,0.64,11ml08z,ProstateCancer,2023-03-09T17:32:49Z
1,315,0.5,11mpdmi,ProstateCancer,2023-03-09T22:02:01Z
2,315,0.5,11mpdmi,ProstateCancer,2023-03-09T22:02:01Z
1,316,0.2641509433962264,11mtjcy,ProstateCancer,2023-03-10T01:25:36Z
2,316,0.7358490566037735,11mtjcy,ProstateCancer,2023-03-10T01:25:36Z
1,317,0.7916666666666666,11mvqog,ProstateCancer,2023-03-10T02:55:37Z
2,317,0.20833333333333337,11mvqog,ProstateCancer,2023-03-10T02:55:37Z
1,318,0.75,11n1icp,ProstateCancer,2023-03-10T06:38:13Z
2,318,0.25,11n1icp,ProstateCancer,2023-03-10T06:38:13Z
1,319,0.43103448275862066,11n55rs,ProstateCancer,2023-03-10T08:57:38Z
2,319,0.5689655172413793,11n55rs,ProstateCancer,2023-03-10T08:57:38Z
1,320,0.25,11n5mvy,ProstateCancer,2023-03-10T09:14:59Z
2,320,0.75,11n5mvy,ProstateCancer,2023-03-10T09:14:59Z
1,321,0.2916666666666667,11n7paf,ProstateCancer,2023-03-10T10:32:01Z
2,321,0.7083333333333334,11n7paf,ProstateCancer,2023-03-10T10:32:01Z
1,322,0.4782608695652174,11n9nof,ProstateCancer,2023-03-10T11:50:46Z
2,322,0.5217391304347826,11n9nof,ProstateCancer,2023-03-10T11:50:46Z
1,323,0.6037735849056604,11nb7wc,ProstateCancer,2023-03-10T12:57:06Z
2,323,0.3962264150943397,11nb7wc,ProstateCancer,2023-03-10T12:57:06Z
1,324,0.6607142857142857,11nda87,ProstateCancer,2023-03-10T14:25:57Z
2,324,0.3392857142857143,11nda87,ProstateCancer,2023-03-10T14:25:57Z
1,325,0.625,11nkdu1,ProstateCancer,2023-03-10T20:29:15Z
2,325,0.375,11nkdu1,ProstateCancer,2023-03-10T20:29:15Z
1,326,0.4545454545454546,11notyt,ProstateCancer,2023-03-11T00:11:20Z
2,326,0.5454545454545454,11notyt,ProstateCancer,2023-03-11T00:11:20Z
1,327,0.5142857142857142,11nvnxl,ProstateCancer,2023-03-11T04:44:56Z
2,327,0.4857142857142857,11nvnxl,ProstateCancer,2023-03-11T04:44:56Z
1,328,0.3103448275862069,11nya0k,ProstateCancer,2023-03-11T06:25:25Z
2,328,0.6896551724137931,11nya0k,ProstateCancer,2023-03-11T06:25:25Z
1,329,0.92,11o24de,ProstateCancer,2023-03-11T08:57:04Z
2,329,0.08,11o24de,ProstateCancer,2023-03-11T08:57:04Z
1,330,0.4915254237288136,11o7qd6,ProstateCancer,2023-03-11T12:59:20Z
2,330,0.5084745762711864,11o7qd6,ProstateCancer,2023-03-11T12:59:20Z
1,331,0.3,11o9ggs,ProstateCancer,2023-03-11T14:24:51Z
2,331,0.7,11o9ggs,ProstateCancer,2023-03-11T14:24:51Z
1,332,0.7333333333333333,11ojk1b,ProstateCancer,2023-03-11T23:57:04Z
2,332,0.26666666666666666,11ojk1b,ProstateCancer,2023-03-11T23:57:04Z
1,333,0.7142857142857143,11onnx4,ProstateCancer,2023-03-12T03:00:19Z
2,333,0.2857142857142857,11onnx4,ProstateCancer,2023-03-12T03:00:19Z
1,334,0.5714285714285714,11oo507,ProstateCancer,2023-03-12T03:20:15Z
2,334,0.42857142857142855,11oo507,ProstateCancer,2023-03-12T03:20:15Z
1,335,0.4857142857142857,11ote8d,ProstateCancer,2023-03-12T06:55:52Z
2,335,0.5142857142857142,11ote8d,ProstateCancer,2023-03-12T06:55:52Z
1,336,0.4375,11oufjh,ProstateCancer,2023-03-12T07:38:14Z
2,336,0.5625,11oufjh,ProstateCancer,2023-03-12T07:38:14Z
1,337,0.5555555555555556,11p2kf2,ProstateCancer,2023-03-12T13:21:46Z
2,337,0.4444444444444444,11p2kf2,ProstateCancer,2023-03-12T13:21:46Z
1,338,0.46875,11p37vj,ProstateCancer,2023-03-12T13:51:55Z
2,338,0.53125,11p37vj,ProstateCancer,2023-03-12T13:51:55Z
1,339,1,11patq8,ProstateCancer,2023-03-12T20:58:13Z
2,339,0,11patq8,ProstateCancer,2023-03-12T20:58:13Z
1,340,0.6666666666666666,11payvc,ProstateCancer,2023-03-12T21:06:11Z
